id,title,price
7363,Product 7363,6704.04
7364,Product 7364,4457.01
7365,Product 7365,3826.99
7366,Product 7366,533.25
7367,Product 7367,8360
7368,Product 7368,3988.87
7369,Product 7369,1395.31
7370,Product 7370,1642.5
7371,Product 7371,6986.15
7372,Product 7372,9252.45
7373,Product 7373,772.58
7374,Product 7374,1264.79
7375,Product 7375,3346.92
7376,Product 7376,6181.12
7377,Product 7377,2483.73
7378,Product 7378,5763.94
7379,Product 7379,9581.63
7380,Product 7380,3232.59
7381,Product 7381,8265.97
7382,Product 7382,251.21
7383,Product 7383,882.93
7384,Product 7384,8748.42
7385,Product 7385,3654.79
7386,Product 7386,4844.8
7387,Product 7387,6426.8
7388,Product 7388,3838.49
7389,Product 7389,4358.6
7390,Product 7390,7281.44
7391,Product 7391,8523
7392,Product 7392,2671.72
7393,Product 7393,375.94
7394,Product 7394,9723.28
7395,Product 7395,2441.06
7396,Product 7396,3118.86
7397,Product 7397,8577.1
7398,Product 7398,3199.21
7399,Product 7399,1915.8
7400,Product 7400,3320.38
7401,Product 7401,5302.03
7402,Product 7402,5277.83
7403,Product 7403,6947.63
7404,Product 7404,3941.44
7405,Product 7405,5418.75
7406,Product 7406,5289.96
7407,Product 7407,1186.87
7408,Product 7408,1628.45
7409,Product 7409,3241.98
7410,Product 7410,6701.88
7411,Product 7411,5927.37
7412,Product 7412,6495.62
7413,Product 7413,3728.85
7414,Product 7414,8086.03
7415,Product 7415,6533.85
7416,Product 7416,5347.36
7417,Product 7417,9448.88
7418,Product 7418,2544.38
7419,Product 7419,4988.55
7420,Product 7420,2781.45
7421,Product 7421,9967.97
7422,Product 7422,410.09
7423,Product 7423,9166.53
7424,Product 7424,4320.11
7425,Product 7425,5491.19
7426,Product 7426,1586.38
7427,Product 7427,5435.48
7428,Product 7428,9280.43
7429,Product 7429,5876.66
7430,Product 7430,1977.43
7431,Product 7431,6224.6
7432,Product 7432,6222.52
7433,Product 7433,9463.05
7434,Product 7434,3123.95
7435,Product 7435,8318.51
7436,Product 7436,503.42
7437,Product 7437,3545.65
7438,Product 7438,5377.15
7439,Product 7439,805.82
7440,Product 7440,1716.53
7441,Product 7441,9791.24
7442,Product 7442,2727.8
7443,Product 7443,3848.6
7444,Product 7444,8610.83
7445,Product 7445,3399.19
7446,Product 7446,1752.79
7447,Product 7447,737.53
7448,Product 7448,461.23
7449,Product 7449,4396.89
7450,Product 7450,8049.97
7451,Product 7451,6058.99
7452,Product 7452,6800.65
7453,Product 7453,3099.46
7454,Product 7454,1002.55
7455,Product 7455,2224.23
7456,Product 7456,1926.6
7457,Product 7457,9469.54
7458,Product 7458,1747.7
7459,Product 7459,5096.86
7460,Product 7460,6659.34
7461,Product 7461,7879.79
7462,Product 7462,9819.52
7463,Product 7463,7004.06
7464,Product 7464,7455.53
7465,Product 7465,4611.47
7466,Product 7466,1095.02
7467,Product 7467,2027.86
7468,Product 7468,2171.2
7469,Product 7469,5314.52
7470,Product 7470,3392.12
7471,Product 7471,4147.05
7472,Product 7472,2519.2
7473,Product 7473,3610.04
7474,Product 7474,6352.23
7475,Product 7475,3536.26
7476,Product 7476,5581.25
7477,Product 7477,33.34
7478,Product 7478,9085.26
7479,Product 7479,127.85
7480,Product 7480,611.38
7481,Product 7481,2595.98
7482,Product 7482,2463.66
7483,Product 7483,6403.48
7484,Product 7484,2807.14
7485,Product 7485,6387.86
7486,Product 7486,2922.22
7487,Product 7487,3305.85
7488,Product 7488,2726.78
7489,Product 7489,9845.23
7490,Product 7490,1153.96
7491,Product 7491,4147.97
7492,Product 7492,8595.29
7493,Product 7493,9578.35
7494,Product 7494,2187.95
7495,Product 7495,1445.42
7496,Product 7496,8868.78
7497,Product 7497,3982.43
7498,Product 7498,2993.27
7499,Product 7499,709.09
7500,Product 7500,4116.58
7501,Product 7501,8248.23
7502,Product 7502,9973.72
7503,Product 7503,3409.19
7504,Product 7504,531.94
7505,Product 7505,9843.52
7506,Product 7506,1501.56
7507,Product 7507,8557.92
7508,Product 7508,2197.02
7509,Product 7509,4054.44
7510,Product 7510,9983.71
7511,Product 7511,8657.03
7512,Product 7512,5604.59
7513,Product 7513,3755.67
7514,Product 7514,3862.52
7515,Product 7515,1117.66
7516,Product 7516,7878.49
7517,Product 7517,6221.18
7518,Product 7518,2423.73
7519,Product 7519,683.73
7520,Product 7520,9636.66
7521,Product 7521,2491.93
7522,Product 7522,5317.21
7523,Product 7523,1876.69
7524,Product 7524,4505.13
7525,Product 7525,1585.08
7526,Product 7526,4292.42
7527,Product 7527,3027.96
7528,Product 7528,9918.32
7529,Product 7529,2658.77
7530,Product 7530,6807.83
7531,Product 7531,5076.84
7532,Product 7532,8030.41
7533,Product 7533,3139.49
7534,Product 7534,9895.19
7535,Product 7535,8985.61
7536,Product 7536,1314.46
7537,Product 7537,9774.07
7538,Product 7538,7941.94
7539,Product 7539,5359.77
7540,Product 7540,4740.48
7541,Product 7541,2585.67
7542,Product 7542,9901.29
7543,Product 7543,8660.02
7544,Product 7544,5300.59
7545,Product 7545,8793.58
7546,Product 7546,9847.45
7547,Product 7547,6254.4
7548,Product 7548,88.86
7549,Product 7549,4898.88
7550,Product 7550,9764.26
7551,Product 7551,9482.17
7552,Product 7552,6145.27
7553,Product 7553,343.44
7554,Product 7554,4988.65
7555,Product 7555,9888.01
7556,Product 7556,8837.96
7557,Product 7557,5416.9
7558,Product 7558,826.11
7559,Product 7559,8833.44
7560,Product 7560,684.49
7561,Product 7561,9416.77
7562,Product 7562,3513.55
7563,Product 7563,2803.92
7564,Product 7564,9202.66
7565,Product 7565,2459.06
7566,Product 7566,9925.51
7567,Product 7567,9903.93
7568,Product 7568,633.24
7569,Product 7569,5792.05
7570,Product 7570,8203.06
7571,Product 7571,5268.56
7572,Product 7572,6191.24
7573,Product 7573,983.45
7574,Product 7574,5830.35
7575,Product 7575,4419
7576,Product 7576,8879.7
7577,Product 7577,7931.08
7578,Product 7578,2591.97
7579,Product 7579,3950.74
7580,Product 7580,1839.04
7581,Product 7581,5290.08
7582,Product 7582,3314.93
7583,Product 7583,8366.95
7584,Product 7584,3707.21
7585,Product 7585,4614.37
7586,Product 7586,9332.42
7587,Product 7587,355.94
7588,Product 7588,2530.19
7589,Product 7589,1278
7590,Product 7590,8202.1
7591,Product 7591,9360.56
7592,Product 7592,7389.47
7593,Product 7593,1071.86
7594,Product 7594,8369.85
7595,Product 7595,9898.33
7596,Product 7596,6102.52
7597,Product 7597,1263.96
7598,Product 7598,9190.74
7599,Product 7599,6765.43
7600,Product 7600,8104.15
7601,Product 7601,8866.53
7602,Product 7602,7002
7603,Product 7603,8993.56
7604,Product 7604,3931.27
7605,Product 7605,6870.58
7606,Product 7606,4788.76
7607,Product 7607,8227.81
7608,Product 7608,6610.37
7609,Product 7609,1289.03
7610,Product 7610,6391.08
7611,Product 7611,54.86
7612,Product 7612,5686.62
7613,Product 7613,7991.73
7614,Product 7614,6172.05
7615,Product 7615,8734.73
7616,Product 7616,1635.26
7617,Product 7617,8520.89
7618,Product 7618,1599.49
7619,Product 7619,6775.48
7620,Product 7620,6960.6
7621,Product 7621,8343.13
7622,Product 7622,9289.63
7623,Product 7623,839.4
7624,Product 7624,414.89
7625,Product 7625,9324.26
7626,Product 7626,4719.51
7627,Product 7627,4580.16
7628,Product 7628,2458.45
7629,Product 7629,605.66
7630,Product 7630,2035.3
7631,Product 7631,7184.54
7632,Product 7632,3335.01
7633,Product 7633,8515.94
7634,Product 7634,3167.07
7635,Product 7635,3628.5
7636,Product 7636,9949.96
7637,Product 7637,6669.52
7638,Product 7638,4806.22
7639,Product 7639,8956.39
7640,Product 7640,4116.79
7641,Product 7641,1983.5
7642,Product 7642,7710.06
7643,Product 7643,4252.99
7644,Product 7644,2675.98
7645,Product 7645,986.87
7646,Product 7646,5268.51
7647,Product 7647,6402.53
7648,Product 7648,9492.91
7649,Product 7649,3501.4
7650,Product 7650,7301.44
7651,Product 7651,7214.59
7652,Product 7652,405.47
7653,Product 7653,7540.76
7654,Product 7654,650.45
7655,Product 7655,45.92
7656,Product 7656,4819.36
7657,Product 7657,104.78
7658,Product 7658,287.53
7659,Product 7659,3658.56
7660,Product 7660,1838.28
7661,Product 7661,3438.27
7662,Product 7662,3383.36
7663,Product 7663,3728.24
7664,Product 7664,4568.16
7665,Product 7665,5278.8
7666,Product 7666,4061.59
7667,Product 7667,2153.55
7668,Product 7668,3549.21
7669,Product 7669,4635.57
7670,Product 7670,8410.62
7671,Product 7671,3115.29
7672,Product 7672,9146.41
7673,Product 7673,1721.41
7674,Product 7674,7733.32
7675,Product 7675,2696.43
7676,Product 7676,3168.41
7677,Product 7677,1802.76
7678,Product 7678,2985.08
7679,Product 7679,5797.21
7680,Product 7680,1987
7681,Product 7681,7937.22
7682,Product 7682,4884.33
7683,Product 7683,66.11
7684,Product 7684,6993.59
7685,Product 7685,6836.29
7686,Product 7686,2275.18
7687,Product 7687,1616.33
7688,Product 7688,3356.11
7689,Product 7689,5420.42
7690,Product 7690,5979.94
7691,Product 7691,1408.69
7692,Product 7692,4729.28
7693,Product 7693,3026.77
7694,Product 7694,6600.13
7695,Product 7695,4355.58
7696,Product 7696,9823.05
7697,Product 7697,5684.44
7698,Product 7698,2507.77
7699,Product 7699,5437.22
7700,Product 7700,6548.52
7701,Product 7701,4390.04
7702,Product 7702,8614.36
7703,Product 7703,8420.06
7704,Product 7704,837.61
7705,Product 7705,8896.31
7706,Product 7706,7413.25
7707,Product 7707,3128.45
7708,Product 7708,172.19
7709,Product 7709,2169.14
7710,Product 7710,1261.73
7711,Product 7711,6644.85
7712,Product 7712,6360.26
7713,Product 7713,8373.35
7714,Product 7714,8902.47
7715,Product 7715,2299.74
7716,Product 7716,8161.41
7717,Product 7717,9015.26
7718,Product 7718,9819.58
7719,Product 7719,7861.64
7720,Product 7720,1990.52
7721,Product 7721,7700.16
7722,Product 7722,7182.65
7723,Product 7723,948.67
7724,Product 7724,8118.25
7725,Product 7725,3855.22
7726,Product 7726,3853.17
7727,Product 7727,5357.08
7728,Product 7728,538.83
7729,Product 7729,9723.68
7730,Product 7730,6210.52
7731,Product 7731,6738.38
7732,Product 7732,990.02
7733,Product 7733,2953.5
7734,Product 7734,7400.66
7735,Product 7735,9855.72
7736,Product 7736,1487.18
7737,Product 7737,9184.02
7738,Product 7738,5018.98
7739,Product 7739,2511.26
7740,Product 7740,5172.63
7741,Product 7741,5176.42
7742,Product 7742,8208.97
7743,Product 7743,3160.27
7744,Product 7744,2283.87
7745,Product 7745,3239.09
7746,Product 7746,5692.31
7747,Product 7747,213.99
7748,Product 7748,6608.06
7749,Product 7749,1966.56
7750,Product 7750,9340.91
7751,Product 7751,1082.02
7752,Product 7752,7917.71
7753,Product 7753,6640.61
7754,Product 7754,7560.26
7755,Product 7755,8116.54
7756,Product 7756,7571.56
7757,Product 7757,5034.93
7758,Product 7758,8973.79
7759,Product 7759,6794.21
7760,Product 7760,7716.89
7761,Product 7761,819.51
7762,Product 7762,9681.26
7763,Product 7763,8708.16
7764,Product 7764,9343.63
7765,Product 7765,7278.94
7766,Product 7766,6709.91
7767,Product 7767,8241.24
7768,Product 7768,817.95
7769,Product 7769,8638.37
7770,Product 7770,6185.26
7771,Product 7771,7152.97
7772,Product 7772,6462.21
7773,Product 7773,4933.86
7774,Product 7774,7219.2
7775,Product 7775,5736.46
7776,Product 7776,4250.09
7777,Product 7777,9068.83
7778,Product 7778,1546.23
7779,Product 7779,2688.11
7780,Product 7780,2750.47
7781,Product 7781,1465.61
7782,Product 7782,4534.26
7783,Product 7783,8381.33
7784,Product 7784,80.13
7785,Product 7785,8551.74
7786,Product 7786,5354.88
7787,Product 7787,7847.21
7788,Product 7788,1815.3
7789,Product 7789,6212.67
7790,Product 7790,2818.29
7791,Product 7791,438.83
7792,Product 7792,563.48
7793,Product 7793,8297.86
7794,Product 7794,8661.79
7795,Product 7795,2891.94
7796,Product 7796,7212.04
7797,Product 7797,3285.02
7798,Product 7798,1925.99
7799,Product 7799,1293.97
7800,Product 7800,2746.39
7801,Product 7801,9286.88
7802,Product 7802,6461.29
7803,Product 7803,5334.53
7804,Product 7804,9970.61
7805,Product 7805,8727.82
7806,Product 7806,8577.99
7807,Product 7807,5134.03
7808,Product 7808,6464.8
7809,Product 7809,9222.68
7810,Product 7810,3386.37
7811,Product 7811,6934.09
7812,Product 7812,3678.4
7813,Product 7813,6457.58
7814,Product 7814,6468.89
7815,Product 7815,8981.52
7816,Product 7816,2185.13
7817,Product 7817,8202.56
7818,Product 7818,2184.98
7819,Product 7819,3049.42
7820,Product 7820,9815.26
7821,Product 7821,5978.89
7822,Product 7822,1129.35
7823,Product 7823,212.67
7824,Product 7824,7632.26
7825,Product 7825,2358.24
7826,Product 7826,7048.07
7827,Product 7827,1731.27
7828,Product 7828,8535.87
7829,Product 7829,7389.24
7830,Product 7830,7862.59
7831,Product 7831,7194.1
7832,Product 7832,4650.13
7833,Product 7833,7226.49
7834,Product 7834,6359.52
7835,Product 7835,2436.69
7836,Product 7836,2594.8
7837,Product 7837,1679.89
7838,Product 7838,3575.45
7839,Product 7839,9170.64
7840,Product 7840,240.09
7841,Product 7841,5107.24
7842,Product 7842,1938.47
7843,Product 7843,6748.54
7844,Product 7844,4609.57
7845,Product 7845,6840.59
7846,Product 7846,5824.5
7847,Product 7847,4037.12
7848,Product 7848,8222.53
7849,Product 7849,3166.85
7850,Product 7850,4344.22
7851,Product 7851,5982.68
7852,Product 7852,357.1
7853,Product 7853,2775.93
7854,Product 7854,4897.33
7855,Product 7855,5126.73
7856,Product 7856,466.9
7857,Product 7857,1544.46
7858,Product 7858,6314.08
7859,Product 7859,3065.85
7860,Product 7860,3298.71
7861,Product 7861,541.13
7862,Product 7862,7249.54
7863,Product 7863,649.08
7864,Product 7864,9135.58
7865,Product 7865,3219.24
7866,Product 7866,8904.51
7867,Product 7867,8566.97
7868,Product 7868,8029.12
7869,Product 7869,3905.18
7870,Product 7870,1117.54
7871,Product 7871,1910.53
7872,Product 7872,3886.84
7873,Product 7873,9896.24
7874,Product 7874,7405.72
7875,Product 7875,3264.73
7876,Product 7876,2844.72
7877,Product 7877,3748.92
7878,Product 7878,7627.64
7879,Product 7879,8949.66
7880,Product 7880,482.22
7881,Product 7881,668.84
7882,Product 7882,6600.24
7883,Product 7883,2134.23
7884,Product 7884,4126.39
7885,Product 7885,8306.18
7886,Product 7886,3221.63
7887,Product 7887,4720.78
7888,Product 7888,9743.62
7889,Product 7889,2715.38
7890,Product 7890,7435.64
7891,Product 7891,7135.47
7892,Product 7892,7732.2
7893,Product 7893,4755.51
7894,Product 7894,1719.16
7895,Product 7895,1458.15
7896,Product 7896,8305.49
7897,Product 7897,5787.98
7898,Product 7898,9681.71
7899,Product 7899,8686.57
7900,Product 7900,5095.37
7901,Product 7901,170.45
7902,Product 7902,6837.39
7903,Product 7903,5353.88
7904,Product 7904,5107.29
7905,Product 7905,4751.28
7906,Product 7906,7642.52
7907,Product 7907,8204.47
7908,Product 7908,4222.67
7909,Product 7909,2336.2
7910,Product 7910,8487.99
7911,Product 7911,8182.17
7912,Product 7912,71.71
7913,Product 7913,6928.92
7914,Product 7914,8493.54
7915,Product 7915,6596
7916,Product 7916,8288.66
7917,Product 7917,3440.35
7918,Product 7918,8671.96
7919,Product 7919,7002.81
7920,Product 7920,3913.83
7921,Product 7921,3515.52
7922,Product 7922,5314.23
7923,Product 7923,6081.98
7924,Product 7924,7021.12
7925,Product 7925,2145.62
7926,Product 7926,5292.57
7927,Product 7927,5576.72
7928,Product 7928,526.53
7929,Product 7929,6812.07
7930,Product 7930,9386.35
7931,Product 7931,5237.37
7932,Product 7932,8572.88
7933,Product 7933,2052.36
7934,Product 7934,4706.65
7935,Product 7935,3626.32
7936,Product 7936,5887.61
7937,Product 7937,7542.53
7938,Product 7938,8828.39
7939,Product 7939,9630.11
7940,Product 7940,2075.41
7941,Product 7941,7058.61
7942,Product 7942,6334.67
7943,Product 7943,2573.56
7944,Product 7944,9933.73
7945,Product 7945,9009.36
7946,Product 7946,3136.27
7947,Product 7947,2941.54
7948,Product 7948,3569.53
7949,Product 7949,6625.59
7950,Product 7950,5149.72
7951,Product 7951,8888.45
7952,Product 7952,346.63
7953,Product 7953,7345.85
7954,Product 7954,5700.82
7955,Product 7955,5951.2
7956,Product 7956,508.45
7957,Product 7957,6456.39
7958,Product 7958,366
7959,Product 7959,8680.85
7960,Product 7960,9696.89
7961,Product 7961,9623.1
7962,Product 7962,8872.22
7963,Product 7963,3268.86
7964,Product 7964,2528.55
7965,Product 7965,2595.65
7966,Product 7966,1146.81
7967,Product 7967,9668.36
7968,Product 7968,9890.53
7969,Product 7969,4069.42
7970,Product 7970,8641.73
7971,Product 7971,196.46
7972,Product 7972,8683.19
7973,Product 7973,9458.1
7974,Product 7974,2652.62
7975,Product 7975,9153.14
7976,Product 7976,363.81
7977,Product 7977,9159.98
7978,Product 7978,8511.07
7979,Product 7979,4603
7980,Product 7980,3834.75
7981,Product 7981,4793.77
7982,Product 7982,8249.32
7983,Product 7983,9140.46
7984,Product 7984,8971.48
7985,Product 7985,834.45
7986,Product 7986,4619.73
7987,Product 7987,1194.94
7988,Product 7988,9400.46
7989,Product 7989,7097.6
7990,Product 7990,6197.16
7991,Product 7991,2231.7
7992,Product 7992,7013.82
7993,Product 7993,9600.56
7994,Product 7994,6700.52
7995,Product 7995,8065.08
7996,Product 7996,6147.01
7997,Product 7997,3471.34
7998,Product 7998,1640.51
7999,Product 7999,4424.86
8000,Product 8000,2347.84
8001,Product 8001,1781.36
8002,Product 8002,1933.69
8003,Product 8003,7902.78
8004,Product 8004,9229.58
8005,Product 8005,8445.59
8006,Product 8006,7218.89
8007,Product 8007,3455.07
8008,Product 8008,7027.83
8009,Product 8009,1663.89
8010,Product 8010,1269.9
8011,Product 8011,8748.08
8012,Product 8012,8170.32
8013,Product 8013,6769.65
8014,Product 8014,8119.48
8015,Product 8015,3808.16
8016,Product 8016,8420.68
8017,Product 8017,3807.23
8018,Product 8018,292.4
8019,Product 8019,1672.87
8020,Product 8020,6971.8
8021,Product 8021,5677.1
8022,Product 8022,9891.53
8023,Product 8023,2040.01
8024,Product 8024,5241.24
8025,Product 8025,7267.59
8026,Product 8026,9188.68
8027,Product 8027,5271.62
8028,Product 8028,2060.63
8029,Product 8029,4634.97
8030,Product 8030,9842.89
8031,Product 8031,8534.48
8032,Product 8032,2453.03
8033,Product 8033,5998.42
8034,Product 8034,8901.99
8035,Product 8035,9344.69
8036,Product 8036,8256.57
8037,Product 8037,3084.17
8038,Product 8038,5338.98
8039,Product 8039,4332.75
8040,Product 8040,1479.63
8041,Product 8041,2183.16
8042,Product 8042,3032.88
8043,Product 8043,2656.97
8044,Product 8044,5462.51
8045,Product 8045,9179.05
8046,Product 8046,4824.58
8047,Product 8047,4166.89
8048,Product 8048,4672.03
8049,Product 8049,1758.61
8050,Product 8050,7561.26
8051,Product 8051,2154.56
8052,Product 8052,1270.56
8053,Product 8053,5034
8054,Product 8054,9888.72
8055,Product 8055,9330.5
8056,Product 8056,5477.3
8057,Product 8057,3886.64
8058,Product 8058,2959.2
8059,Product 8059,3522.5
8060,Product 8060,7179.61
8061,Product 8061,6484.76
8062,Product 8062,9192.92
8063,Product 8063,6519.11
8064,Product 8064,8253.84
8065,Product 8065,8632.06
8066,Product 8066,5764.74
8067,Product 8067,5466.16
8068,Product 8068,8619.61
8069,Product 8069,7872.29
8070,Product 8070,7583.18
8071,Product 8071,1273.34
8072,Product 8072,4178.57
8073,Product 8073,9604.55
8074,Product 8074,9187.09
8075,Product 8075,2599.29
8076,Product 8076,1477.97
8077,Product 8077,4857.14
8078,Product 8078,6206.01
8079,Product 8079,7157.48
8080,Product 8080,2191.37
8081,Product 8081,822.26
8082,Product 8082,4813.57
8083,Product 8083,4321.37
8084,Product 8084,323.35
8085,Product 8085,771.91
8086,Product 8086,1948.77
8087,Product 8087,4306.37
8088,Product 8088,6421.97
8089,Product 8089,9555.18
8090,Product 8090,9988.47
8091,Product 8091,9567.19
8092,Product 8092,6022.09
8093,Product 8093,4519.8
8094,Product 8094,7024.71
8095,Product 8095,3473.35
8096,Product 8096,4044.83
8097,Product 8097,9405.83
8098,Product 8098,7934.26
8099,Product 8099,9811.44
8100,Product 8100,2942.73
8101,Product 8101,526.97
